,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,122.49637603759766,168.62278747558594,156.88079833984375,142.94549560546875,140.38018798828125,161.30300903320312,154.212646484375,162.77438354492188,146.07313537597656,148.99009704589844,134.0995330810547,160.78125,147.8536834716797,143.4127197265625,153.96578979492188,136.7802734375,158.2235107421875,168.25648498535156,128.87698364257812,139.26097106933594
11,124.94769287109375,168.3026580810547,162.90728759765625,146.4446258544922,140.98110961914062,159.0085906982422,151.99327087402344,154.5650634765625,152.68734741210938,146.70193481445312,140.58389282226562,161.65159606933594,137.40928649902344,133.87049865722656,160.41111755371094,147.8922576904297,156.3027801513672,163.07708740234375,138.5509033203125,144.3590850830078
12,117.8738021850586,173.92376708984375,164.4129638671875,144.4279022216797,136.03506469726562,167.728271484375,150.3858642578125,160.4378662109375,150.38441467285156,147.2449188232422,133.4501495361328,153.5438690185547,144.2614288330078,140.84384155273438,157.486572265625,146.31005859375,162.92477416992188,172.3023681640625,132.7212371826172,140.80328369140625
13,122.21743774414062,162.74615478515625,162.06077575683594,146.10694885253906,131.5277862548828,169.94642639160156,146.82659912109375,152.85089111328125,138.81008911132812,151.92013549804688,133.09048461914062,164.2075958251953,150.283447265625,142.03689575195312,156.86428833007812,148.7825927734375,158.47642517089844,163.13803100585938,128.73565673828125,140.88182067871094
14,125.35967254638672,181.91372680664062,167.09066772460938,154.93638610839844,147.19049072265625,169.1717529296875,150.2777557373047,162.93084716796875,139.7411651611328,152.48468017578125,137.59963989257812,165.4448699951172,140.47471618652344,137.69461059570312,159.57449340820312,149.05975341796875,164.60670471191406,170.6503143310547,135.62271118164062,142.78848266601562
15,122.18047332763672,175.0648651123047,166.5775146484375,149.24468994140625,138.79136657714844,165.3408203125,156.10009765625,164.08432006835938,156.93128967285156,155.73590087890625,129.302490234375,161.37701416015625,150.865234375,147.14454650878906,157.51483154296875,151.62545776367188,160.06564331054688,171.127197265625,133.1725616455078,141.95736694335938
16,120.26210021972656,171.97128295898438,164.52255249023438,155.70645141601562,139.8355255126953,168.97213745117188,150.42117309570312,159.53765869140625,152.8534698486328,156.31478881835938,131.75079345703125,171.19635009765625,148.97772216796875,136.31253051757812,162.7835235595703,145.63278198242188,167.48538208007812,165.78155517578125,142.57373046875,139.27981567382812
17,122.58615112304688,173.59939575195312,150.13943481445312,145.78659057617188,137.83172607421875,163.7984161376953,148.46865844726562,164.98651123046875,154.09881591796875,156.97848510742188,130.16287231445312,170.2830810546875,152.2950439453125,137.47467041015625,143.42108154296875,141.3199920654297,154.33509826660156,164.793701171875,134.37420654296875,138.7429962158203
18,122.95354461669922,166.02862548828125,163.33633422851562,151.3783721923828,138.40045166015625,171.94723510742188,150.8389892578125,167.2122802734375,145.33047485351562,150.9189453125,130.9208221435547,160.84756469726562,146.10980224609375,141.1139373779297,157.95425415039062,142.5814971923828,159.67068481445312,166.8378143310547,138.74639892578125,141.2326202392578
19,120.76580047607422,167.3332977294922,167.0176544189453,148.83255004882812,141.8775177001953,169.77957153320312,151.29046630859375,161.604736328125,142.85011291503906,151.7585906982422,131.67593383789062,163.349365234375,148.45314025878906,144.246826171875,148.9625701904297,145.19268798828125,153.35177612304688,175.62005615234375,136.6870880126953,137.8530731201172
